20182,WHITE,Non Indigenous,MALE,64,Incarcerated,,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
20183,WHITE,Non Indigenous,MALE,39,Supervised,SR,DETERMINATE,2313,NFLD AND LAB,COMMON LAW,
20184,METIS,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1461,MANITOBA,SINGLE,NONE
20185,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,1064,QUEBEC,COMMON LAW,CATH NON-SPEC
20186,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,746,ONTARIO,COMMON LAW,NONE
20187,WHITE,Non Indigenous,MALE,35,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,CATHOLIC - ROMA
20188,WHITE,Non Indigenous,FEMALE,41,Supervised,SR,DETERMINATE,730,ONTARIO,SINGLE,NAT SPIRIT PROT
20189,WHITE,Non Indigenous,MALE,26,Supervised,SR,DETERMINATE,1041,ALBERTA,COMMON LAW,NONE
20190,BLACK,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,816,ONTARIO,SINGLE,MUSLIM
20191,WHITE,Non Indigenous,MALE,73,Supervised,FP,INDETERMINATE,0,ALBERTA,WIDOW(ER),PROT NON-SPEC
20192,WHITE,Non Indigenous,MALE,64,Incarcerated,,DETERMINATE,1461,ONTARIO,SEPARATED,CATHOLIC - ROMA
20193,WHITE,Non Indigenous,MALE,77,Incarcerated,,INDETERMINATE,0,ONTARIO,DIVORCED,PENTECOSTAL ASS
20194,WHITE,Non Indigenous,MALE,56,Supervised,SR,DETERMINATE,1826,BRITISH COLUMBIA,SINGLE,OTHER
20195,METIS,Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,CATHOLIC - GREE
20196,WHITE,Non Indigenous,MALE,61,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
20197,WHITE,Non Indigenous,MALE,47,Supervised,SR,DETERMINATE,1006,MANITOBA,SINGLE,CATHOLIC - ROMA
20198,ASIAN-WEST,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,1096,ONTARIO,MARRIED,MUSLIM
20199,SOUTH ASIAN,Non Indigenous,MALE,52,Supervised,DP,DETERMINATE,911,MANITOBA,SINGLE,BUDDHIST
20200,WHITE,Non Indigenous,MALE,41,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,PROT NON-SPEC
20201,METIS,Indigenous,MALE,30,Incarcerated,,DETERMINATE,1784,QUEBEC,SINGLE,MUSLIM
20202,METIS,Indigenous,MALE,35,Incarcerated,,DETERMINATE,914,ALBERTA,COMMON LAW,NONE
20203,WHITE,Non Indigenous,MALE,24,Supervised,DP,DETERMINATE,761,ONTARIO,COMMON LAW,CHRI NON SPEC
20204,WHITE,Non Indigenous,MALE,58,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,CATHOLIC - ROMA
20205,S. E. ASIAN,Non Indigenous,MALE,35,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,SIKH
20206,WHITE,Non Indigenous,FEMALE,30,Incarcerated,,DETERMINATE,765,ALBERTA,SINGLE,CATHOLIC - ROMA
20207,WHITE,Non Indigenous,MALE,57,Supervised,DP,INDETERMINATE,0,ONTARIO,SINGLE,NONE
20208,BLACK,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,2557,ONTARIO,COMMON LAW,MUSLIM
20209,METIS,Indigenous,MALE,43,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,OTHER
20210,SOUTH ASIAN,Non Indigenous,MALE,40,Supervised,FP,DETERMINATE,2922,BRITISH COLUMBIA,MARRIED,NONE
20211,ASIATIC,Non Indigenous,MALE,64,Supervised,FP,INDETERMINATE,0,ONTARIO,WIDOW(ER),NONE
20212,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,1826,ONTARIO,COMMON LAW,NONE
20213,METIS,Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,CATHOLIC - NATI
20214,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,730,QUEBEC,SINGLE,MUSLIM
20215,WHITE,Non Indigenous,MALE,50,Supervised,FP,DETERMINATE,5931,QUEBEC,DIVORCED,CATH NON-SPEC
20216,CHINESE,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,730,ALBERTA,COMMON LAW,NONE
20217,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,DETERMINATE,944,ALBERTA,COMMON LAW,CATHOLIC - NATI
20218,METIS,Indigenous,MALE,42,Incarcerated,,DETERMINATE,2744,QUEBEC,SINGLE,NONE
20219,S. E. ASIAN,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,1643,ALBERTA,COMMON LAW,PRESBYTERIAN
20220,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,1095,QUEBEC,SEPARATED,CATH NON-SPEC
20221,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1219,QUEBEC,MARRIED,CATH NON-SPEC
20222,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,914,NOVA SCOTIA,COMMON LAW,BAPTIST
20223,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,822,MANITOBA,SINGLE,NONE
20224,BLACK,Non Indigenous,MALE,40,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,MUSLIM
20225,NORTH AMERICAN,Indigenous,MALE,23,Incarcerated,,DETERMINATE,2946,ALBERTA,COMMON LAW,NATIVE SPIRITUA
20226,EURO.-SOUTHERN,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,1826,QUEBEC,SINGLE,CATHOLIC - ROMA
20227,CHINESE,Non Indigenous,MALE,35,Supervised,FP,DETERMINATE,3859,BRITISH COLUMBIA,SINGLE,BAPTIST
20228,WHITE,Non Indigenous,MALE,55,Supervised,FP,DETERMINATE,911,NEW BRUNSWICK,DIVORCED,CATHOLIC - ROMA
20229,NORTH AMERICAN,Indigenous,MALE,41,Incarcerated,,DETERMINATE,1645,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
20230,WHITE,Non Indigenous,MALE,36,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,JUDAISM
20231,BLACK,Non Indigenous,MALE,42,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,MUSLIM
20232,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,912,QUEBEC,SINGLE,CATH NON-SPEC
20233,NORTH AMERICAN,Indigenous,FEMALE,42,Supervised,DP,DETERMINATE,1231,MANITOBA,SINGLE,
20234,OTHER,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,1567,ALBERTA,COMMON LAW,MUSLIM
20235,WHITE,Non Indigenous,MALE,41,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,NONE
20236,NORTH AMERICAN,Indigenous,MALE,20,Incarcerated,,DETERMINATE,1095,NEW BRUNSWICK,SINGLE,
20237,WHITE,Non Indigenous,MALE,50,Incarcerated,,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
20238,BLACK,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,1519,ONTARIO,COMMON LAW,NONE
20239,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,1096,QUEBEC,SINGLE,CATH NON-SPEC
20240,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1546,ALBERTA,COMMON LAW,BUDDHIST
20241,WHITE,Non Indigenous,FEMALE,20,Incarcerated,,DETERMINATE,730,ONTARIO,COMMON LAW,CHRI NON SPEC
20242,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1034,BRITISH COLUMBIA,COMMON LAW,NATIVE SPIRITUA
20243,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,5616,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
20244,WHITE,Non Indigenous,MALE,66,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
20245,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,2493,SASKATCHEWAN,SINGLE,NOT STATED
20246,WHITE,Non Indigenous,MALE,58,Incarcerated,,DETERMINATE,1096,QUEBEC,DIVORCED,MUSLIM
20247,WHITE,Non Indigenous,MALE,55,Supervised,SR,DETERMINATE,1110,QUEBEC,SEPARATED,CATHOLIC - ROMA
20248,WHITE,Non Indigenous,MALE,59,Supervised,FP,DETERMINATE,1096,QUEBEC,SINGLE,CATHOLIC - ROMA
20249,WHITE,Non Indigenous,MALE,28,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATHOLIC - ROMA
20250,WHITE,Non Indigenous,FEMALE,58,Supervised,DP,DETERMINATE,5479,ONTARIO,MARRIED,CATH NON-SPEC
20251,WHITE,Non Indigenous,MALE,53,Supervised,DP,DETERMINATE,4108,ONTARIO,DIVORCED,PROT NON-SPEC
20252,WHITE,Non Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
20253,NORTH AMERICAN,Indigenous,MALE,37,Supervised,FP,DETERMINATE,1096,SASKATCHEWAN,UNKNOWN,
20254,WHITE,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,2464,ALBERTA,SINGLE,CATHOLIC - ROMA
20255,WHITE,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,1295,BRITISH COLUMBIA,SINGLE,NONE
20256,WHITE,Non Indigenous,FEMALE,42,Incarcerated,,DETERMINATE,730,QUEBEC,SINGLE,CATH NON-SPEC
20257,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,1503,NEW BRUNSWICK,COMMON LAW,PROT NON-SPEC
20258,WHITE,Non Indigenous,MALE,32,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CHRISTIAN REFOR
20259,NORTH AMERICAN,Indigenous,MALE,30,Incarcerated,,DETERMINATE,1095,ALBERTA,SINGLE,NONE
20260,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,NONE
20261,WHITE,Non Indigenous,MALE,66,Incarcerated,,DETERMINATE,1461,QUEBEC,DIVORCED,CATHOLIC - ROMA
20262,WHITE,Non Indigenous,MALE,31,Supervised,DP,INDETERMINATE,0,ONTARIO,SINGLE,NONE
20263,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,1188,QUEBEC,COMMON LAW,CATH NON-SPEC
20264,WHITE,Non Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,ALBERTA,DIVORCED,ATHEIST
20265,EAST INDIAN,Non Indigenous,MALE,50,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,SIKH
20266,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,3103,QUEBEC,COMMON LAW,CATH NON-SPEC
20267,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,2313,ONTARIO,COMMON LAW,ANGLICAN(EPIS.
20268,BLACK,Non Indigenous,MALE,38,Supervised,FP,DETERMINATE,1826,QUEBEC,SINGLE,CATH NON-SPEC
20269,WHITE,Non Indigenous,MALE,64,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,OTHER
20270,WHITE,Non Indigenous,MALE,36,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,PROT NON-SPEC
20271,,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,1425,BRITISH COLUMBIA,SINGLE,
20272,WHITE,Non Indigenous,FEMALE,51,Supervised,FP,INDETERMINATE,0,QUEBEC,UNKNOWN,CATH NON-SPEC
20273,WHITE,Non Indigenous,FEMALE,43,Supervised,FP,DETERMINATE,2923,BRITISH COLUMBIA,SEPARATED,
20274,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,3181,SASKATCHEWAN,SINGLE,NOT STATED
20275,WHITE,Non Indigenous,MALE,40,Supervised,FP,DETERMINATE,2192,BRITISH COLUMBIA,COMMON LAW,ANGLICAN(EPIS.
20276,METIS,Indigenous,MALE,42,Incarcerated,,DETERMINATE,1096,BRITISH COLUMBIA,SINGLE,NONE
20277,WHITE,Non Indigenous,MALE,62,Supervised,LTSO,DETERMINATE,730,QUEBEC,SINGLE,CATH NON-SPEC
20278,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1461,NEW BRUNSWICK,MARRIED,PENTECOSTAL ASS
20279,METIS,Indigenous,FEMALE,60,Supervised,FP,INDETERMINATE,0,ONTARIO,DIVORCED,CATH NON-SPEC
20280,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,1096,QUEBEC,SINGLE,CATH NON-SPEC
20281,WHITE,Non Indigenous,MALE,54,Supervised,SR,DETERMINATE,944,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
20282,NORTH AMERICAN,Indigenous,MALE,48,Incarcerated,,DETERMINATE,7305,ALBERTA,SINGLE,NATIVE SPIRITUA
20283,METIS,Indigenous,MALE,61,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,MARRIED,CATHOLIC - ROMA
20284,WHITE,Non Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,NONE
20285,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,1044,QUEBEC,COMMON LAW,CATH NON-SPEC
20286,WHITE,Non Indigenous,MALE,59,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,ANGLICAN(EPIS.
20287,METIS,Indigenous,MALE,22,Supervised,SR,DETERMINATE,1220,BRITISH COLUMBIA,SINGLE,NONE
20288,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,790,QUEBEC,COMMON LAW,CATH NON-SPEC
20289,WHITE,Non Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATHOLIC - ROMA
20290,WHITE,Non Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
20291,WHITE,Non Indigenous,FEMALE,51,Incarcerated,,DETERMINATE,731,ALBERTA,SEPARATED,NOT STATED
20292,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1455,QUEBEC,COMMON LAW,CATH NON-SPEC
20293,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,2372,NEW BRUNSWICK,DIVORCED,PROT NON-SPEC
20294,WHITE,Non Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,CATH NON-SPEC
20295,BLACK,Non Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CHRISTIAN REFOR
20296,WHITE,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,730,QUEBEC,COMMON LAW,CATH NON-SPEC
20297,NORTH AMERICAN,Indigenous,MALE,39,Supervised,SR,DETERMINATE,768,MANITOBA,SINGLE,CATHOLIC - ROMA
20298,METIS,Indigenous,MALE,43,Supervised,DP,DETERMINATE,822,QUEBEC,SINGLE,CATH NON-SPEC
20299,NORTH AMERICAN,Indigenous,MALE,37,Incarcerated,,DETERMINATE,2518,ONTARIO,SINGLE,NATIVE SPIRITUA
20300,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,1526,NEW BRUNSWICK,SINGLE,CHRI NON SPEC
20301,WHITE,Non Indigenous,MALE,80,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,CATH NON-SPEC
20302,WHITE,Non Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,ONTARIO,SEPARATED,CATHOLIC - ROMA
20303,BLACK,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,15217,NEW BRUNSWICK,COMMON LAW,MUSLIM
20304,METIS,Indigenous,MALE,49,Incarcerated,,DETERMINATE,943,MANITOBA,SEPARATED,CATHOLIC - ROMA
20305,BLACK,Non Indigenous,MALE,58,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,MUSLIM
20306,WHITE,Non Indigenous,MALE,61,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,PROT NON-SPEC
20307,NORTH AMERICAN,Indigenous,FEMALE,32,Supervised,DP,DETERMINATE,1980,ALBERTA,SINGLE,NATIVE SPIRITUA
20308,WHITE,Non Indigenous,MALE,71,Supervised,FP,DETERMINATE,3287,NEW BRUNSWICK,MARRIED,PROT NON-SPEC
20309,METIS,Indigenous,MALE,34,Incarcerated,,DETERMINATE,1612,MANITOBA,COMMON LAW,CATHOLIC - ROMA
20310,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,1103,ALBERTA,COMMON LAW,NOT STATED
20311,WHITE,Non Indigenous,MALE,65,Incarcerated,,INDETERMINATE,0,ONTARIO,DIVORCED,
20312,WHITE,Non Indigenous,MALE,53,Incarcerated,,DETERMINATE,851,QUEBEC,SINGLE,CATH NON-SPEC
20313,WHITE,Non Indigenous,FEMALE,33,Supervised,FP,DETERMINATE,730,SASKATCHEWAN,SINGLE,
20314,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,912,BRITISH COLUMBIA,SINGLE,
20315,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,2009,QUEBEC,MARRIED,CATH NON-SPEC
20316,WHITE,Non Indigenous,MALE,32,Supervised,SR,DETERMINATE,5142,ALBERTA,SINGLE,CHRISTIAN REFOR
20317,WHITE,Non Indigenous,MALE,41,Supervised,SR,DETERMINATE,2739,BRITISH COLUMBIA,MARRIED,NONE
20318,NORTH AMERICAN,Indigenous,MALE,29,Supervised,SR,DETERMINATE,1247,NORTHWEST TERRITORIES,SINGLE,
20319,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,2557,ONTARIO,COMMON LAW,CATHOLIC - ROMA
20320,NORTH AMERICAN,Indigenous,FEMALE,24,Supervised,SR,DETERMINATE,730,ALBERTA,SINGLE,NONE
20321,NORTH AMERICAN,Indigenous,MALE,39,Supervised,SR,DETERMINATE,3653,BRITISH COLUMBIA,SINGLE,CHRISTIAN & MIS
20322,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,2450,ALBERTA,SINGLE,NATIVE SPIRITUA
20323,BLACK,Non Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,RASTAFARIAN
20324,METIS,Indigenous,MALE,47,Incarcerated,,DETERMINATE,2009,BRITISH COLUMBIA,COMMON LAW,BUDDHIST
20325,WHITE,Non Indigenous,MALE,26,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,NONE
20326,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,2477,BRITISH COLUMBIA,MARRIED,CATHOLIC - ROMA
20327,WHITE,Non Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,CATH NON-SPEC
20328,WHITE,Non Indigenous,FEMALE,42,Supervised,SR,DETERMINATE,1065,ONTARIO,DIVORCED,
20329,METIS,Indigenous,MALE,32,Incarcerated,,DETERMINATE,913,SASKATCHEWAN,SINGLE,NONE
20330,NORTH AMERICAN,Indigenous,MALE,22,Incarcerated,,DETERMINATE,2922,MANITOBA,COMMON LAW,NATIVE SPIRITUA
20331,WHITE,Non Indigenous,MALE,58,Supervised,DP,DETERMINATE,1642,QUEBEC,MARRIED,CATH NON-SPEC
20332,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,4077,QUEBEC,COMMON LAW,MAHAYANA BUDD
20333,WHITE,Non Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
20334,BLACK,Non Indigenous,MALE,48,Supervised,SR,DETERMINATE,9821,ONTARIO,COMMON LAW,NONE
20335,WHITE,Non Indigenous,MALE,58,Incarcerated,,DETERMINATE,1096,ONTARIO,SEPARATED,JEHOVAH'S WITNE
20336,WHITE,Non Indigenous,MALE,64,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,ANGLICAN(EPIS.
20337,BLACK,Non Indigenous,MALE,38,Supervised,DP,DETERMINATE,1135,ONTARIO,MARRIED,CHRI NON SPEC
20338,WHITE,Non Indigenous,MALE,76,Supervised,FP,DETERMINATE,23011,ONTARIO,MARRIED,PROT NON-SPEC
20339,MULTIRAC/ETHNIC,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,976,QUEBEC,COMMON LAW,CATH NON-SPEC
20340,WHITE,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,1645,ONTARIO,SINGLE,NONE
20341,NORTH AMERICAN,Indigenous,MALE,40,Incarcerated,,DETERMINATE,2191,ONTARIO,SINGLE,PROT NON-SPEC
20342,METIS,Indigenous,MALE,84,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,UNKNOWN,CATH NON-SPEC
20343,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1827,ALBERTA,SINGLE,ATHEIST
20344,WHITE,Non Indigenous,MALE,57,Incarcerated,,DETERMINATE,10991,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
20345,,Non Indigenous,FEMALE,19,Supervised,SR,DETERMINATE,730,MANITOBA,SINGLE,
20346,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,2671,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
20347,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,1133,QUEBEC,SINGLE,CATH NON-SPEC
20348,WHITE,Non Indigenous,MALE,56,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,PROT NON-SPEC
20349,WHITE,Non Indigenous,FEMALE,46,Supervised,FP,DETERMINATE,2433,QUEBEC,DIVORCED,CATH NON-SPEC
20350,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,2343,NOVA SCOTIA,COMMON LAW,CHRI NON SPEC
20351,WHITE,Non Indigenous,MALE,43,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,WICCA
20352,METIS,Indigenous,MALE,64,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
20353,WHITE,Non Indigenous,MALE,46,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
20354,ARAB/WEST ASIAN,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,2008,ONTARIO,SINGLE,SIKH
20355,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1157,QUEBEC,COMMON LAW,CATH NON-SPEC
20356,METIS,Indigenous,MALE,25,Incarcerated,,DETERMINATE,1004,SASKATCHEWAN,SINGLE,
20357,METIS,Indigenous,MALE,45,Incarcerated,,DETERMINATE,2845,SASKATCHEWAN,SINGLE,NONE
20358,BLACK,Non Indigenous,MALE,40,Supervised,LTSO,DETERMINATE,1096,MANITOBA,SINGLE,CHRI NON SPEC
20359,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,1854,SASKATCHEWAN,SINGLE,NATIVE SPIRITUA
20360,WHITE,Non Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
20361,METIS,Indigenous,MALE,34,Incarcerated,,DETERMINATE,1374,MANITOBA,COMMON LAW,MUSLIM
20362,BLACK,Non Indigenous,MALE,32,Supervised,SR,DETERMINATE,3599,ALBERTA,COMMON LAW,NONE
20363,WHITE,Non Indigenous,MALE,58,Supervised,LTSO,DETERMINATE,731,BRITISH COLUMBIA,DIVORCED,PROT NON-SPEC
20364,BLACK,Non Indigenous,MALE,21,Supervised,DP,DETERMINATE,1858,ONTARIO,SINGLE,CATHOLIC - ROMA
20365,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1277,NEW BRUNSWICK,SINGLE,ANGLICAN(EPIS.
20366,WHITE,Non Indigenous,MALE,72,Supervised,SR,DETERMINATE,1096,PRINCE EDWARD ISLAND,SINGLE,CATHOLIC - ROMA
20367,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,DETERMINATE,730,QUEBEC,SINGLE,CATH NON-SPEC
20368,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,730,NOVA SCOTIA,SINGLE,ANGLICAN(EPIS.
20369,WHITE,Non Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,NONE
20370,WHITE,Non Indigenous,MALE,55,Incarcerated,,DETERMINATE,1461,QUEBEC,COMMON LAW,CATH NON-SPEC
20371,WHITE,Non Indigenous,FEMALE,33,Supervised,FP,DETERMINATE,1461,ONTARIO,SINGLE,CHRISTIAN & MIS
20372,S. E. ASIAN,Non Indigenous,MALE,59,Supervised,FP,DETERMINATE,3471,ALBERTA,MARRIED,NONE
20373,WHITE,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,1096,BRITISH COLUMBIA,SINGLE,NONE
20374,NORTH AMERICAN,Indigenous,MALE,28,Supervised,SR,DETERMINATE,1240,SASKATCHEWAN,COMMON LAW,NOT STATED
20375,S. E. ASIAN,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,912,ALBERTA,SINGLE,BUDDHIST
20376,WHITE,Non Indigenous,MALE,28,Supervised,DP,DETERMINATE,1248,QUEBEC,COMMON LAW,CATH NON-SPEC
20377,WHITE,Non Indigenous,MALE,33,Supervised,DP,DETERMINATE,2072,ONTARIO,MARRIED,CATHOLIC - ROMA
20378,WHITE,Non Indigenous,MALE,35,Supervised,FP,DETERMINATE,2191,BRITISH COLUMBIA,SINGLE,ANGLICAN(EPIS.
20379,WHITE,Non Indigenous,MALE,79,Incarcerated,,DETERMINATE,4794,ONTARIO,DIVORCED,PENTECOSTAL ASS
20380,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,1884,ONTARIO,SINGLE,AGNOSTIC
20381,BLACK,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,1644,ONTARIO,MARRIED,SEVENTH DAY ADV
20382,BLACK,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,2509,ONTARIO,COMMON LAW,MUSLIM
20383,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,732,BRITISH COLUMBIA,SINGLE,
20384,WHITE,Non Indigenous,MALE,54,Incarcerated,,INDETERMINATE,0,ONTARIO,SEPARATED,CHRISTIAN & MIS
20385,WHITE,Non Indigenous,FEMALE,78,Incarcerated,,DETERMINATE,1024,NOVA SCOTIA,WIDOW(ER),CATHOLIC - ROMA
20386,BLACK,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,1461,ONTARIO,COMMON LAW,CHRI NON SPEC
20387,WHITE,Non Indigenous,MALE,24,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,
20388,EURO.-SOUTHERN,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,730,ONTARIO,SINGLE,CATHOLIC - ROMA
20389,WHITE,Non Indigenous,MALE,45,Supervised,LTSO,DETERMINATE,731,QUEBEC,MARRIED,CATH NON-SPEC
20390,WHITE,Non Indigenous,MALE,32,Supervised,SR,DETERMINATE,1096,ONTARIO,COMMON LAW,CATHOLIC - ROMA
20391,S. E. ASIAN,Non Indigenous,MALE,24,Supervised,FP,DETERMINATE,1096,QUEBEC,SINGLE,BUDDHIST
20392,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,DETERMINATE,1461,ALBERTA,SINGLE,CATHOLIC - NATI
